,iteration,BottleneckKAGN_16_8_16_loss,FastKAN_128_8_128_loss,FastKAN_16_8_16_loss,FastKAN_256_128_256_loss,ReluKAN_16_8_16_loss,ReluKAN_256_128_256_loss,SQuIRELS_16_8_16_loss,SQuIRELS_256_128_256_loss,WavKAN_16_8_16_loss
562,5,0.001994,0.004772,0.001878,0.002013,0.001992,0.001953,0.002027,0.001965,0.150771
563,5,0.001994,0.004765,0.001878,0.002012,0.001992,0.001953,0.002027,0.001965,0.148381
564,5,0.001994,0.004758,0.001878,0.002012,0.001992,0.001953,0.002027,0.001965,0.146131
565,5,0.001994,0.004751,0.001878,0.002012,0.001992,0.001953,0.002027,0.001965,0.144002
566,5,0.001994,0.004745,0.001878,0.002012,0.001992,0.001953,0.002027,0.001965,0.141982
567,5,0.001994,0.004739,0.001878,0.002013,0.001992,0.001953,0.002026,0.001965,0.140058
568,5,0.001994,0.004734,0.001878,0.002014,0.001992,0.001953,0.002026,0.001965,0.138239
569,5,0.001994,0.004728,0.001878,0.002015,0.001992,0.001953,0.002026,0.001965,0.13651
570,5,0.001994,0.004723,0.001877,0.002017,0.001992,0.001953,0.002026,0.001965,0.134875
571,5,0.001994,0.004718,0.001877,0.002018,0.001992,0.001953,0.002026,0.001965,0.133335
572,5,0.001994,0.004713,0.001877,0.00202,0.001992,0.001953,0.002026,0.001965,0.131877
573,5,0.001994,0.004708,0.001877,0.002021,0.001992,0.001953,0.002026,0.001965,0.130503
574,5,0.001994,0.004704,0.001877,0.002022,0.001992,0.001953,0.002026,0.001965,0.129199
575,5,0.001994,0.004699,0.001877,0.002024,0.001992,0.001953,0.002026,0.001965,0.127974
576,5,0.001994,0.004694,0.001877,0.002025,0.001992,0.001953,0.002026,0.001965,0.126809
577,5,0.001994,0.00469,0.001877,0.002026,0.001992,0.001953,0.002026,0.001965,0.125712
578,5,0.001994,0.004686,0.001877,0.002027,0.001992,0.001953,0.002026,0.001965,0.124664
579,5,0.001994,0.004681,0.001877,0.002027,0.001992,0.001953,0.002026,0.001965,0.123671
580,5,0.001994,0.004677,0.001877,0.002028,0.001992,0.001953,0.002026,0.001965,0.122717
581,5,0.001994,0.004673,0.001877,0.002029,0.001992,0.001953,0.002026,0.001965,0.121816
582,5,0.001994,0.004669,0.001877,0.00203,0.001992,0.001953,0.002026,0.001965,0.120939
583,5,0.001994,0.004665,0.001877,0.00203,0.001992,0.001953,0.002026,0.001965,0.12011
584,5,0.001994,0.004661,0.001877,0.002031,0.001992,0.001953,0.002026,0.001965,0.11932
585,5,0.001994,0.004657,0.001877,0.002032,0.001992,0.001953,0.002026,0.001965,0.118552
586,5,0.001994,0.004653,0.001877,0.002032,0.001992,0.001953,0.002026,0.001965,0.117822
587,5,0.001994,0.004649,0.001877,0.002033,0.001992,0.001953,0.002026,0.001965,0.117116
588,5,0.001994,0.004645,0.001877,0.002033,0.001992,0.001953,0.002026,0.001965,0.116441
589,5,0.001994,0.004641,0.001877,0.002032,0.001992,0.001953,0.002026,0.001965,0.115785
590,5,0.001994,0.004637,0.001876,0.00203,0.001992,0.001953,0.002026,0.001965,0.115157
591,5,0.001994,0.004633,0.001876,0.002027,0.001992,0.001953,0.002026,0.001965,0.114555
592,5,0.001994,0.004629,0.001876,0.002023,0.001992,0.001953,0.002026,0.001965,0.113967
593,5,0.001994,0.004626,0.001876,0.00202,0.001992,0.001953,0.002026,0.001965,0.113407
594,5,0.001994,0.004622,0.001876,0.002016,0.001992,0.001953,0.002026,0.001965,0.112863
595,5,0.001994,0.004619,0.001876,0.002013,0.001992,0.001953,0.002026,0.001965,0.112347
596,5,0.001994,0.004615,0.001876,0.00201,0.001992,0.001953,0.002026,0.001965,0.111838
597,5,0.001994,0.004612,0.001876,0.002008,0.001992,0.001953,0.002026,0.001965,0.111353
598,5,0.001994,0.004608,0.001876,0.002006,0.001992,0.001953,0.002026,0.001965,0.110881
599,5,0.001994,0.004605,0.001876,0.002005,0.001992,0.001953,0.002026,0.001965,0.110424
600,6,0.002021,0.00479,0.001725,0.00204,0.001929,0.002022,0.001979,0.001969,0.309332
601,6,0.002021,0.004668,0.001724,0.002057,0.001929,0.002022,0.001979,0.001969,0.265072
602,6,0.002021,0.004593,0.001724,0.002071,0.001929,0.002022,0.001979,0.001969,0.244268
603,6,0.002021,0.004547,0.001723,0.00206,0.001929,0.002022,0.001979,0.001969,0.230041
604,6,0.002021,0.004517,0.001723,0.00204,0.001929,0.002022,0.001979,0.001969,0.219276
605,6,0.002021,0.004494,0.001722,0.002027,0.001929,0.002022,0.001979,0.001969,0.210685
606,6,0.002021,0.004477,0.001722,0.002028,0.001929,0.002022,0.001979,0.001969,0.203591
607,6,0.002021,0.004462,0.001722,0.002005,0.001929,0.002022,0.001979,0.001969,0.197561
608,6,0.002021,0.00445,0.001721,0.001974,0.001929,0.002022,0.001979,0.001969,0.192277
609,6,0.002021,0.004438,0.001721,0.001963,0.001929,0.002022,0.001979,0.001969,0.187519
610,6,0.002021,0.004429,0.001721,0.00196,0.001929,0.002022,0.001979,0.001969,0.183175
611,6,0.002021,0.004419,0.001721,0.00196,0.001929,0.002022,0.001979,0.001969,0.179194
612,6,0.002021,0.004411,0.001721,0.001959,0.001929,0.002022,0.001979,0.001969,0.175452
613,6,0.002021,0.004403,0.001721,0.001958,0.001929,0.002022,0.001979,0.001969,0.171975
614,6,0.002021,0.004396,0.00172,0.001956,0.001929,0.002022,0.001979,0.001969,0.168686
615,6,0.002021,0.00439,0.00172,0.001955,0.001929,0.002022,0.001979,0.001969,0.16557
616,6,0.002021,0.004383,0.00172,0.001954,0.001929,0.002022,0.001979,0.001969,0.162701
617,6,0.002021,0.004378,0.00172,0.001954,0.001929,0.002022,0.001979,0.001969,0.159942
618,6,0.002021,0.004372,0.00172,0.001954,0.001929,0.002022,0.001979,0.001969,0.157385
619,6,0.002021,0.004367,0.00172,0.001954,0.001929,0.002022,0.001979,0.001969,0.155004
620,6,0.002021,0.004362,0.00172,0.001955,0.001929,0.002022,0.001979,0.001969,0.152754
621,6,0.002021,0.004358,0.00172,0.001956,0.001929,0.002022,0.001979,0.001969,0.15065
622,6,0.002021,0.004354,0.00172,0.001957,0.001929,0.002022,0.001979,0.001969,0.148674
623,6,0.002021,0.00435,0.001719,0.001958,0.001929,0.002022,0.001979,0.001969,0.146803
624,6,0.002021,0.004347,0.001719,0.001959,0.001929,0.002022,0.001979,0.001969,0.145004
625,6,0.002021,0.004343,0.001719,0.001959,0.001929,0.002022,0.001979,0.001969,0.143337
626,6,0.002021,0.00434,0.001719,0.001958,0.001929,0.002022,0.001979,0.001969,0.141741
627,6,0.002021,0.004337,0.001719,0.001957,0.001929,0.002022,0.001979,0.001969,0.14022
628,6,0.002021,0.004334,0.001719,0.001956,0.001929,0.002022,0.001979,0.001969,0.138765
629,6,0.002021,0.004331,0.001719,0.001954,0.001929,0.002022,0.001979,0.001969,0.137375
630,6,0.002021,0.004329,0.001719,0.001953,0.001929,0.002022,0.001979,0.001969,0.136036
631,6,0.002021,0.004326,0.001719,0.001952,0.001929,0.002022,0.001979,0.001969,0.134747
632,6,0.002021,0.004324,0.001719,0.001951,0.001929,0.002022,0.001979,0.001969,0.133551
633,6,0.002021,0.004322,0.001719,0.001949,0.001929,0.002022,0.001979,0.001969,0.132344
634,6,0.002021,0.00432,0.001719,0.001947,0.001929,0.002022,0.001979,0.001969,0.131227
635,6,0.002021,0.004318,0.001718,0.001945,0.001929,0.002022,0.001979,0.001969,0.130132
636,6,0.002021,0.004316,0.001718,0.001944,0.001929,0.002022,0.001979,0.001969,0.129086
637,6,0.002021,0.004314,0.001718,0.001945,0.001929,0.002022,0.001979,0.001969,0.128069
638,6,0.002021,0.004312,0.001718,0.001946,0.001929,0.002022,0.001979,0.001969,0.127086
639,6,0.002021,0.00431,0.001718,0.001947,0.001929,0.002022,0.001979,0.001969,0.126159
640,6,0.002021,0.004308,0.001718,0.001948,0.001929,0.002022,0.001979,0.001969,0.125232
641,6,0.002021,0.004307,0.001718,0.001949,0.001929,0.002022,0.001979,0.001969,0.124321
642,6,0.002021,0.004305,0.001718,0.00195,0.001929,0.002022,0.001979,0.001969,0.123451
643,6,0.002021,0.004303,0.001718,0.001951,0.001929,0.002022,0.001979,0.001969,0.122583
644,6,0.002021,0.004302,0.001718,0.001952,0.001929,0.002022,0.001979,0.001969,0.121782
645,6,0.002021,0.0043,0.001718,0.001952,0.001929,0.002022,0.001979,0.001969,0.120971
646,6,0.002021,0.004299,0.001718,0.001953,0.001929,0.002022,0.001979,0.001969,0.120214
647,6,0.002021,0.004297,0.001718,0.001954,0.001929,0.002022,0.001979,0.001969,0.119457
648,6,0.002021,0.004296,0.001718,0.001955,0.001929,0.002022,0.001979,0.001969,0.118702
649,6,0.002021,0.004294,0.001718,0.001957,0.001929,0.002022,0.001979,0.001969,0.117981
650,6,0.001981,0.005213,0.001904,0.002038,0.00201,0.001984,0.001975,0.00197,0.160616
651,6,0.001981,0.005101,0.001902,0.002045,0.00201,0.001983,0.001975,0.00197,0.133211
652,6,0.001981,0.005042,0.0019,0.002013,0.00201,0.001983,0.001975,0.00197,0.12017
653,6,0.001981,0.005003,0.001899,0.001978,0.00201,0.001983,0.001975,0.00197,0.111905
654,6,0.001981,0.004974,0.001899,0.001984,0.00201,0.001982,0.001975,0.00197,0.106032
655,6,0.001981,0.004952,0.001898,0.001989,0.00201,0.001982,0.001975,0.00197,0.101531
656,6,0.001981,0.004933,0.001898,0.00199,0.00201,0.001982,0.001975,0.00197,0.097893
657,6,0.001981,0.004917,0.001897,0.001991,0.00201,0.001982,0.001975,0.00197,0.094834
658,6,0.001981,0.004903,0.001897,0.001991,0.00201,0.001982,0.001975,0.00197,0.092173
659,6,0.001981,0.00489,0.001897,0.001992,0.00201,0.001982,0.001975,0.00197,0.089813
660,6,0.001981,0.004879,0.001896,0.001993,0.00201,0.001982,0.001975,0.00197,0.087696
661,6,0.001981,0.004868,0.001896,0.001993,0.00201,0.001982,0.001975,0.00197,0.085787
662,6,0.001981,0.004859,0.001896,0.001992,0.00201,0.001982,0.001975,0.00197,0.084054
663,6,0.001981,0.00485,0.001896,0.001992,0.00201,0.001982,0.001975,0.00197,0.082484
664,6,0.001981,0.004842,0.001895,0.001992,0.00201,0.001982,0.001975,0.00197,0.081074
665,6,0.001981,0.004834,0.001895,0.001991,0.00201,0.001982,0.001975,0.00197,0.079783
666,6,0.001981,0.004827,0.001895,0.001989,0.00201,0.001982,0.001975,0.00197,0.07862
667,6,0.001981,0.004821,0.001895,0.001988,0.00201,0.001982,0.001975,0.00197,0.07756
668,6,0.001981,0.004814,0.001895,0.001987,0.00201,0.001982,0.001975,0.00197,0.076583
669,6,0.001981,0.004808,0.001894,0.001985,0.00201,0.001982,0.001975,0.00197,0.075686
670,6,0.001981,0.004803,0.001894,0.001984,0.00201,0.001982,0.001975,0.00197,0.074855
671,6,0.001981,0.004798,0.001894,0.001983,0.00201,0.001982,0.001975,0.00197,0.074085
672,6,0.001981,0.004792,0.001894,0.001982,0.00201,0.001982,0.001975,0.00197,0.073362
673,6,0.001981,0.004788,0.001894,0.001981,0.00201,0.001982,0.001975,0.001969,0.072686
674,6,0.001981,0.004783,0.001894,0.00198,0.00201,0.001982,0.001975,0.001969,0.072051
675,6,0.001981,0.004779,0.001894,0.00198,0.00201,0.001982,0.001975,0.001969,0.071455
676,6,0.001981,0.004775,0.001894,0.001979,0.00201,0.001982,0.001975,0.001969,0.070894
677,6,0.001981,0.004771,0.001894,0.001978,0.00201,0.001982,0.001975,0.001969,0.070362
678,6,0.001981,0.004767,0.001893,0.001977,0.00201,0.001982,0.001975,0.001969,0.069858
679,6,0.001981,0.004764,0.001893,0.001977,0.00201,0.001982,0.001975,0.001969,0.06938
680,6,0.001981,0.00476,0.001893,0.001976,0.00201,0.001982,0.001975,0.001969,0.068927
681,6,0.001981,0.004757,0.001893,0.001976,0.00201,0.001982,0.001975,0.001969,0.068495
682,6,0.001981,0.004754,0.001893,0.001975,0.00201,0.001982,0.001975,0.001969,0.068087
683,6,0.001981,0.004751,0.001893,0.001975,0.00201,0.001982,0.001975,0.001969,0.067694
684,6,0.001981,0.004748,0.001893,0.001975,0.00201,0.001982,0.001975,0.001969,0.067322
685,6,0.001981,0.004745,0.001893,0.001976,0.00201,0.001982,0.001975,0.001969,0.066961
686,6,0.001981,0.004742,0.001893,0.001976,0.00201,0.001982,0.001975,0.001969,0.066623
687,6,0.001981,0.00474,0.001893,0.001976,0.00201,0.001982,0.001975,0.001968,0.066291
688,6,0.001981,0.004737,0.001892,0.001976,0.00201,0.001982,0.001975,0.001968,0.065978
689,6,0.001981,0.004735,0.001892,0.001977,0.00201,0.001982,0.001975,0.001968,0.065679
690,6,0.001981,0.004733,0.001892,0.001977,0.00201,0.001982,0.001975,0.001968,0.065387
691,6,0.001981,0.00473,0.001892,0.001978,0.00201,0.001982,0.001975,0.001968,0.065111
692,6,0.001981,0.004728,0.001892,0.001978,0.00201,0.001982,0.001975,0.001968,0.064842
693,6,0.001981,0.004726,0.001892,0.001978,0.00201,0.001982,0.001975,0.001968,0.064586
694,6,0.001981,0.004724,0.001892,0.001979,0.00201,0.001982,0.001975,0.001968,0.064338
695,6,0.001981,0.004722,0.001892,0.001979,0.00201,0.001982,0.001975,0.001968,0.064099
696,6,0.001981,0.00472,0.001892,0.001979,0.00201,0.001982,0.001975,0.001968,0.063867
697,6,0.001981,0.004718,0.001892,0.001979,0.00201,0.001982,0.001975,0.001968,0.063648
698,6,0.001981,0.004716,0.001892,0.00198,0.00201,0.001982,0.001975,0.001968,0.063434
699,6,0.001981,0.004715,0.001892,0.00198,0.00201,0.001982,0.001975,0.001968,0.063226
700,7,0.001991,0.004667,0.001745,0.002124,0.001912,0.001968,0.001915,0.001948,0.211643
701,7,0.001991,0.004594,0.001745,0.002114,0.001912,0.001968,0.001915,0.001948,0.189238
702,7,0.001991,0.004553,0.001745,0.002093,0.001912,0.001968,0.001915,0.001948,0.176987
703,7,0.001991,0.004524,0.001745,0.00208,0.001912,0.001968,0.001915,0.001948,0.168495
704,7,0.001991,0.004504,0.001745,0.002066,0.001912,0.001967,0.001915,0.001948,0.161967
705,7,0.001991,0.004488,0.001745,0.002051,0.001912,0.001967,0.001915,0.001948,0.156672
706,7,0.001991,0.004475,0.001745,0.002039,0.001912,0.001967,0.001915,0.001948,0.152199
707,7,0.001991,0.004465,0.001744,0.002033,0.001912,0.001967,0.001915,0.001948,0.148424
708,7,0.001991,0.004457,0.001744,0.002031,0.001912,0.001967,0.001915,0.001948,0.14505
709,7,0.001991,0.00445,0.001744,0.002029,0.001912,0.001967,0.001915,0.001948,0.142118
710,7,0.001991,0.004444,0.001744,0.002027,0.001912,0.001967,0.001915,0.001948,0.13946
711,7,0.001991,0.004439,0.001744,0.002025,0.001912,0.001968,0.001915,0.001948,0.137108
712,7,0.001991,0.004434,0.001744,0.002024,0.001912,0.001968,0.001915,0.001948,0.134926
713,7,0.001991,0.00443,0.001744,0.002023,0.001912,0.001968,0.001915,0.001948,0.132945
714,7,0.001991,0.004426,0.001744,0.002022,0.001912,0.001968,0.001915,0.001948,0.131164
715,7,0.001991,0.004423,0.001744,0.002021,0.001912,0.001968,0.001915,0.001948,0.12949
716,7,0.001991,0.00442,0.001744,0.002021,0.001912,0.001968,0.001915,0.001948,0.127953
717,7,0.001991,0.004417,0.001744,0.002021,0.001912,0.001968,0.001915,0.001948,0.126518
718,7,0.001991,0.004414,0.001744,0.002021,0.001912,0.001967,0.001915,0.001948,0.125178
719,7,0.001991,0.004412,0.001743,0.002022,0.001912,0.001967,0.001915,0.001948,0.123912
720,7,0.001991,0.00441,0.001743,0.002023,0.001912,0.001967,0.001915,0.001948,0.122747
721,7,0.001991,0.004408,0.001743,0.002023,0.001912,0.001967,0.001915,0.001948,0.121639
722,7,0.001991,0.004406,0.001743,0.002025,0.001912,0.001967,0.001915,0.001948,0.120597
723,7,0.001991,0.004404,0.001743,0.002026,0.001912,0.001967,0.001915,0.001948,0.119524
724,7,0.001991,0.004402,0.001743,0.002027,0.001912,0.001967,0.001915,0.001948,0.118552
725,7,0.001991,0.0044,0.001743,0.002028,0.001912,0.001967,0.001915,0.001948,0.117609
726,7,0.001991,0.004398,0.001743,0.00203,0.001912,0.001967,0.001915,0.001948,0.116713
727,7,0.001991,0.004397,0.001743,0.002031,0.001912,0.001967,0.001915,0.001948,0.115821
728,7,0.001991,0.004395,0.001743,0.002033,0.001912,0.001967,0.001915,0.001948,0.114966
729,7,0.001991,0.004394,0.001743,0.002035,0.001912,0.001967,0.001915,0.001948,0.114161
730,7,0.001991,0.004392,0.001743,0.002037,0.001911,0.001967,0.001915,0.001948,0.113344
731,7,0.001991,0.00439,0.001743,0.002038,0.001911,0.001967,0.001915,0.001948,0.112594
732,7,0.001991,0.004389,0.001743,0.00204,0.001911,0.001967,0.001915,0.001948,0.111842
733,7,0.001991,0.004388,0.001743,0.002042,0.001911,0.001967,0.001915,0.001948,0.111118
734,7,0.001991,0.004386,0.001743,0.002045,0.001911,0.001967,0.001915,0.001948,0.110433
735,7,0.001991,0.004385,0.001743,0.002047,0.001911,0.001967,0.001915,0.001948,0.10972
736,7,0.001991,0.004383,0.001743,0.00205,0.001911,0.001967,0.001915,0.001948,0.109055
737,7,0.001991,0.004382,0.001743,0.002052,0.001911,0.001967,0.001915,0.001948,0.108403
738,7,0.001991,0.004381,0.001743,0.002055,0.001911,0.001967,0.001915,0.001948,0.107766
739,7,0.001991,0.004379,0.001743,0.002059,0.001911,0.001967,0.001915,0.001948,0.107142
740,7,0.001991,0.004378,0.001742,0.002062,0.001911,0.001967,0.001915,0.001948,0.106542
741,7,0.001991,0.004377,0.001742,0.002066,0.001911,0.001967,0.001915,0.001948,0.105936
742,7,0.001991,0.004375,0.001742,0.00207,0.001911,0.001967,0.001915,0.001948,0.105357
743,7,0.001991,0.004374,0.001742,0.002075,0.001911,0.001967,0.001915,0.001948,0.104815
744,7,0.001991,0.004372,0.001742,0.002079,0.001911,0.001967,0.001915,0.001948,0.104263
745,7,0.001991,0.00437,0.001742,0.002083,0.001911,0.001967,0.001915,0.001948,0.103724
746,7,0.001991,0.004368,0.001742,0.002086,0.001911,0.001967,0.001915,0.001948,0.103192
747,7,0.001991,0.004365,0.001742,0.002089,0.001911,0.001967,0.001915,0.001948,0.102655
748,7,0.001991,0.004363,0.001742,0.002091,0.001911,0.001967,0.001915,0.001948,0.102173
749,7,0.001991,0.00436,0.001742,0.002093,0.001911,0.001967,0.001915,0.001948,0.101671
750,7,0.001976,0.006163,0.002006,0.002033,0.002006,0.001986,0.002022,0.00195,0.210873
751,7,0.001976,0.00596,0.002003,0.002048,0.002006,0.001986,0.002022,0.001949,0.172878
752,7,0.001976,0.005863,0.002002,0.002045,0.002006,0.001986,0.002022,0.001949,0.153816
753,7,0.001976,0.005801,0.002002,0.002045,0.002006,0.001986,0.002022,0.001949,0.142058
754,7,0.001976,0.005754,0.002001,0.002036,0.002006,0.001986,0.002022,0.001949,0.134058
755,7,0.001976,0.005715,0.002001,0.00203,0.002006,0.001986,0.002022,0.001949,0.128176
756,7,0.001976,0.00568,0.002001,0.002028,0.002006,0.001986,0.002022,0.001949,0.123575
757,7,0.001976,0.00565,0.002001,0.002027,0.002006,0.001986,0.002022,0.001949,0.119818
758,7,0.001976,0.005624,0.002001,0.002025,0.002006,0.001986,0.002022,0.001949,0.116627
759,7,0.001976,0.005601,0.002002,0.002022,0.002006,0.001986,0.002022,0.001949,0.113856
760,7,0.001976,0.00558,0.002002,0.002018,0.002006,0.001986,0.002022,0.001949,0.11141
761,7,0.001976,0.005563,0.002002,0.002014,0.002006,0.001986,0.002022,0.001949,0.109215
762,7,0.001976,0.005547,0.002001,0.002009,0.002006,0.001986,0.002022,0.001949,0.10724
763,7,0.001976,0.005533,0.002001,0.002005,0.002006,0.001986,0.002022,0.001948,0.105453
764,7,0.001976,0.00552,0.002001,0.002001,0.002006,0.001986,0.002022,0.001949,0.103835
765,7,0.001976,0.005509,0.002,0.001999,0.002006,0.001986,0.002022,0.001948,0.102365
766,7,0.001976,0.005499,0.002,0.001996,0.002006,0.001986,0.002022,0.001948,0.101028
767,7,0.001976,0.00549,0.001999,0.001995,0.002006,0.001986,0.002022,0.001948,0.099808
768,7,0.001976,0.005481,0.001998,0.001993,0.002006,0.001986,0.002022,0.001948,0.098686
769,7,0.001976,0.005474,0.001997,0.001992,0.002006,0.001985,0.002022,0.001948,0.097662
770,7,0.001976,0.005466,0.001996,0.00199,0.002006,0.001985,0.002022,0.001948,0.09671
771,7,0.001976,0.00546,0.001996,0.001988,0.002006,0.001985,0.002022,0.001948,0.095831
772,7,0.001976,0.005453,0.001995,0.001987,0.002006,0.001985,0.002022,0.001948,0.095014
773,7,0.001976,0.005447,0.001995,0.001985,0.002006,0.001985,0.002022,0.001948,0.09425
774,7,0.001976,0.005442,0.001995,0.001984,0.002006,0.001985,0.002022,0.001948,0.093535
775,7,0.001976,0.005437,0.001994,0.001982,0.002006,0.001985,0.002022,0.001948,0.09286
776,7,0.001976,0.005432,0.001994,0.001981,0.002006,0.001985,0.002022,0.001948,0.092223
777,7,0.001976,0.005427,0.001994,0.00198,0.002006,0.001985,0.002022,0.001948,0.091618
778,7,0.001976,0.005422,0.001994,0.00198,0.002006,0.001985,0.002022,0.001948,0.091044
779,7,0.001976,0.005418,0.001993,0.001979,0.002006,0.001985,0.002022,0.001948,0.090493
780,7,0.001976,0.005414,0.001993,0.001979,0.002006,0.001985,0.002022,0.001948,0.089971
781,7,0.001976,0.00541,0.001993,0.001978,0.002006,0.001985,0.002022,0.001948,0.089468
782,7,0.001976,0.005406,0.001993,0.001978,0.002006,0.001985,0.002022,0.001948,0.088987
783,7,0.001976,0.005403,0.001993,0.001978,0.002006,0.001985,0.002022,0.001948,0.088523
784,7,0.001976,0.005399,0.001993,0.001977,0.002006,0.001985,0.002022,0.001948,0.088074
785,7,0.001976,0.005396,0.001993,0.001977,0.002006,0.001985,0.002022,0.001948,0.087641
786,7,0.001976,0.005393,0.001992,0.001976,0.002006,0.001985,0.002022,0.001948,0.087222
787,7,0.001976,0.00539,0.001992,0.001976,0.002006,0.001985,0.002022,0.001948,0.086817
788,7,0.001976,0.005387,0.001992,0.001976,0.002006,0.001985,0.002022,0.001948,0.086424
789,7,0.001976,0.005384,0.001992,0.001975,0.002006,0.001985,0.002022,0.001948,0.086044
790,7,0.001976,0.005382,0.001992,0.001975,0.002006,0.001985,0.002022,0.001948,0.085672
791,7,0.001976,0.005379,0.001992,0.001974,0.002006,0.001985,0.002022,0.001948,0.085313
792,7,0.001976,0.005377,0.001992,0.001974,0.002006,0.001985,0.002022,0.001948,0.084962
793,7,0.001976,0.005374,0.001992,0.001973,0.002006,0.001985,0.002022,0.001947,0.084623
794,7,0.001976,0.005372,0.001992,0.001973,0.002006,0.001985,0.002022,0.001947,0.084294
795,7,0.001976,0.00537,0.001992,0.001972,0.002006,0.001985,0.002022,0.001947,0.083969
796,7,0.001976,0.005368,0.001991,0.001972,0.002006,0.001985,0.002022,0.001947,0.083655
797,7,0.001976,0.005366,0.001991,0.001971,0.002006,0.001985,0.002022,0.001947,0.08335
798,7,0.001976,0.005364,0.001991,0.001971,0.002006,0.001985,0.002022,0.001947,0.083051
799,7,0.001976,0.005362,0.001991,0.00197,0.002006,0.001985,0.002022,0.001947,0.082762
800,8,0.002037,0.005143,0.001734,0.001991,0.001981,0.001996,0.001989,0.001958,0.235908
801,8,0.002037,0.005021,0.001732,0.001993,0.001981,0.001996,0.001989,0.001958,0.206018
802,8,0.002037,0.00496,0.001731,0.001994,0.001981,0.001996,0.001989,0.001958,0.189365
803,8,0.002037,0.004922,0.00173,0.002006,0.001981,0.001996,0.001989,0.001958,0.177861
804,8,0.002037,0.004894,0.00173,0.002016,0.001981,0.001996,0.001989,0.001958,0.168574
805,8,0.002037,0.004871,0.00173,0.002003,0.001981,0.001996,0.001989,0.001958,0.160587
806,8,0.002037,0.004852,0.00173,0.002014,0.001981,0.001996,0.001989,0.001958,0.15352
807,8,0.002037,0.004835,0.001729,0.002001,0.001981,0.001996,0.001989,0.001958,0.147154
808,8,0.002037,0.00482,0.001729,0.002009,0.001981,0.001996,0.001989,0.001958,0.14149
809,8,0.002037,0.004807,0.001729,0.001999,0.001981,0.001996,0.001989,0.001958,0.136449
810,8,0.002037,0.004795,0.001729,0.002003,0.001981,0.001996,0.001989,0.001958,0.132031
811,8,0.002037,0.004783,0.001729,0.001997,0.001981,0.001996,0.001989,0.001958,0.128231
812,8,0.002037,0.004773,0.001729,0.001999,0.001981,0.001996,0.001989,0.001958,0.124875
813,8,0.002037,0.004763,0.001728,0.001995,0.001981,0.001996,0.001989,0.001958,0.12192
814,8,0.002037,0.004754,0.001728,0.001996,0.001981,0.001996,0.001989,0.001958,0.119285
815,8,0.002037,0.004745,0.001728,0.001993,0.001981,0.001996,0.001989,0.001959,0.11688
816,8,0.002037,0.004737,0.001728,0.001994,0.001981,0.001996,0.001989,0.001958,0.114663
817,8,0.002037,0.004729,0.001728,0.001991,0.001981,0.001996,0.001989,0.001958,0.112626
818,8,0.002037,0.004722,0.001728,0.001992,0.001981,0.001996,0.001989,0.001958,0.110732
819,8,0.002037,0.004715,0.001728,0.001989,0.001981,0.001996,0.001989,0.001958,0.108949
820,8,0.002037,0.004708,0.001728,0.00199,0.001981,0.001996,0.001989,0.001958,0.107329
821,8,0.002037,0.004702,0.001728,0.001988,0.001981,0.001996,0.001989,0.001958,0.105801
822,8,0.002037,0.004696,0.001728,0.001989,0.001981,0.001996,0.001989,0.001958,0.104335
823,8,0.002037,0.00469,0.001728,0.001986,0.001981,0.001996,0.001989,0.001958,0.102994
824,8,0.002037,0.004684,0.001727,0.001988,0.001981,0.001996,0.001989,0.001958,0.101724
825,8,0.002037,0.004679,0.001727,0.001984,0.001981,0.001996,0.001989,0.001958,0.100503
826,8,0.002037,0.004674,0.001727,0.001988,0.001981,0.001996,0.001989,0.001958,0.099336
827,8,0.002037,0.004668,0.001727,0.001983,0.001981,0.001996,0.001989,0.001958,0.098238
828,8,0.002037,0.004664,0.001727,0.001987,0.001981,0.001996,0.001989,0.001958,0.09717
829,8,0.002037,0.004659,0.001727,0.001982,0.001981,0.001996,0.001989,0.001958,0.096152
830,8,0.002037,0.004654,0.001727,0.001986,0.001981,0.001996,0.001989,0.001958,0.095169
831,8,0.002037,0.00465,0.001727,0.001981,0.001981,0.001996,0.001989,0.001958,0.094195
832,8,0.002037,0.004645,0.001727,0.001984,0.001981,0.001996,0.001989,0.001958,0.093299
833,8,0.002037,0.004641,0.001727,0.001981,0.001981,0.001996,0.001989,0.001958,0.0924
834,8,0.002037,0.004637,0.001727,0.001983,0.001981,0.001996,0.001989,0.001958,0.091543
835,8,0.002037,0.004633,0.001727,0.001981,0.001981,0.001996,0.001989,0.001958,0.090704
836,8,0.002037,0.004629,0.001727,0.001981,0.001981,0.001996,0.001989,0.001958,0.089911
837,8,0.002037,0.004625,0.001727,0.00198,0.001981,0.001996,0.001989,0.001958,0.089125
838,8,0.002037,0.004622,0.001726,0.001981,0.001981,0.001996,0.001989,0.001958,0.088372
839,8,0.002037,0.004618,0.001726,0.001981,0.001981,0.001996,0.001989,0.001958,0.087623
840,8,0.002037,0.004614,0.001726,0.001983,0.001981,0.001996,0.001989,0.001958,0.086935
841,8,0.002037,0.004611,0.001726,0.001982,0.001981,0.001996,0.001989,0.001958,0.086242
842,8,0.002037,0.004608,0.001726,0.001983,0.00198,0.001996,0.001989,0.001958,0.085573
843,8,0.002037,0.004604,0.001726,0.001982,0.001981,0.001996,0.001989,0.001958,0.084927
