,iteration,BottleneckKAGNAttentionConv_16_4_1_loss,BottleneckKAGNConv_256_128_2_loss,BottleneckKAGNLinear_128_8_4_loss,BottleneckKAGNLinear_256_128_32_loss,FastKANConvLR_128_8_4_loss,FastKANConv_128_8_4_loss,FastKANConv_256_128_4_loss,FastKANLinear_128_8_4_loss,FastKANLinear_256_128_32_loss,FastKANWide_256_128_16_loss,ReluKAN_256_128_4_loss,SQuIRELSConv_16_8_2_loss,SQuIRELSConv_256_128_32_loss,SQuIRELSConv_256_128_64_loss,SQuIRELSLinear_128_8_4_loss,SQuIRELSLinear_256_128_32_loss
1595,15,0.001948,0.012921,0.001995,0.001999,0.001939,0.001882,0.001878,0.001999,0.001981,0.003592,0.00278,0.001939,0.002218,0.001873,0.002,0.001997
1596,15,0.001948,0.012921,0.001995,0.001999,0.001939,0.001882,0.001878,0.001999,0.00198,0.003591,0.002842,0.001939,0.002218,0.001872,0.002,0.001997
1597,15,0.001948,0.012921,0.001995,0.001999,0.001939,0.001882,0.001878,0.001999,0.00198,0.003591,0.002793,0.001939,0.002217,0.001872,0.002,0.001997
1598,15,0.001947,0.012921,0.001995,0.001999,0.001939,0.001882,0.001878,0.001999,0.00198,0.00359,0.003102,0.001939,0.002217,0.001872,0.002,0.001997
1599,15,0.001947,0.012921,0.001995,0.001999,0.001939,0.001882,0.001878,0.001999,0.00198,0.003589,0.00274,0.001939,0.002217,0.001872,0.002,0.001997
1600,16,0.001973,0.01292,0.002004,0.001994,0.002081,0.001906,0.001891,0.002002,0.001976,0.003811,0.002867,0.002047,0.002868,0.00193,0.002006,0.001993
1601,16,0.001973,0.01292,0.002004,0.001994,0.002081,0.001906,0.001891,0.002002,0.001976,0.003779,0.003051,0.002047,0.002878,0.00193,0.002006,0.001993
1602,16,0.001973,0.01292,0.002004,0.001994,0.002081,0.001906,0.001891,0.002002,0.001976,0.00376,0.002922,0.002047,0.002879,0.00193,0.002006,0.001993
1603,16,0.001973,0.01292,0.002004,0.001994,0.002081,0.001906,0.00189,0.002002,0.001976,0.003749,0.003009,0.002047,0.002881,0.00193,0.002006,0.001993
1604,16,0.001973,0.01292,0.002004,0.001994,0.002081,0.001906,0.00189,0.002002,0.001976,0.003739,0.002968,0.002047,0.002895,0.00193,0.002006,0.001993
1605,16,0.001973,0.01292,0.002004,0.001994,0.002081,0.001906,0.00189,0.002002,0.001976,0.003732,0.003057,0.002047,0.002898,0.00193,0.002006,0.001993
1606,16,0.001973,0.01292,0.002004,0.001994,0.002081,0.001906,0.00189,0.002002,0.001976,0.003725,0.002994,0.002047,0.002887,0.00193,0.002006,0.001993
1607,16,0.001973,0.01292,0.002004,0.001994,0.002081,0.001906,0.00189,0.002002,0.001976,0.003721,0.002909,0.002047,0.002873,0.00193,0.002006,0.001993
1608,16,0.001973,0.01292,0.002004,0.001994,0.002081,0.001906,0.00189,0.002002,0.001976,0.003716,0.00295,0.002047,0.002857,0.00193,0.002006,0.001993
1609,16,0.001973,0.01292,0.002004,0.001994,0.002081,0.001906,0.00189,0.002002,0.001976,0.003711,0.002923,0.002047,0.002839,0.00193,0.002006,0.001993
1610,16,0.001973,0.01292,0.002004,0.001994,0.002081,0.001906,0.00189,0.002002,0.001976,0.003707,0.002989,0.002047,0.002832,0.00193,0.002006,0.001993
1611,16,0.001973,0.01292,0.002004,0.001994,0.002081,0.001906,0.00189,0.002002,0.001976,0.003703,0.003582,0.002047,0.002817,0.00193,0.002006,0.001993
1612,16,0.001973,0.01292,0.002004,0.001994,0.00208,0.001906,0.00189,0.002002,0.001976,0.0037,0.003001,0.002047,0.002803,0.00193,0.002006,0.001993
1613,16,0.001973,0.01292,0.002004,0.001994,0.00208,0.001906,0.00189,0.002002,0.001976,0.003697,0.002883,0.002047,0.002786,0.00193,0.002006,0.001993
1614,16,0.001972,0.01292,0.002004,0.001994,0.00208,0.001906,0.00189,0.002002,0.001976,0.003695,0.002886,0.002047,0.002781,0.001929,0.002006,0.001993
1615,16,0.001972,0.01292,0.002004,0.001994,0.00208,0.001906,0.00189,0.002002,0.001976,0.003692,0.002945,0.002047,0.002775,0.001929,0.002006,0.001993
1616,16,0.001972,0.01292,0.002004,0.001994,0.00208,0.001906,0.00189,0.002002,0.001976,0.003689,0.003005,0.002047,0.002768,0.001929,0.002006,0.001993
1617,16,0.001972,0.01292,0.002004,0.001994,0.00208,0.001906,0.00189,0.002002,0.001976,0.003686,0.002811,0.002047,0.002757,0.001929,0.002006,0.001993
1618,16,0.001972,0.01292,0.002004,0.001994,0.00208,0.001906,0.00189,0.002002,0.001976,0.003683,0.003005,0.002047,0.002751,0.001929,0.002006,0.001993
1619,16,0.001972,0.01292,0.002004,0.001994,0.00208,0.001906,0.00189,0.002002,0.001976,0.003683,0.002949,0.002047,0.002754,0.001929,0.002006,0.001993
1620,16,0.001972,0.01292,0.002004,0.001994,0.00208,0.001906,0.00189,0.002002,0.001976,0.003679,0.002913,0.002047,0.002754,0.001929,0.002006,0.001993
1621,16,0.001972,0.01292,0.002004,0.001994,0.00208,0.001905,0.00189,0.002002,0.001976,0.003677,0.003018,0.002047,0.002746,0.001929,0.002006,0.001993
1622,16,0.001972,0.01292,0.002004,0.001994,0.00208,0.001905,0.00189,0.002002,0.001976,0.003675,0.002805,0.002047,0.002755,0.001929,0.002006,0.001993
1623,16,0.001972,0.01292,0.002004,0.001994,0.00208,0.001905,0.00189,0.002002,0.001976,0.003673,0.002782,0.002047,0.002742,0.001929,0.002006,0.001993
1624,16,0.001972,0.01292,0.002004,0.001994,0.00208,0.001905,0.00189,0.002002,0.001976,0.003671,0.002758,0.002047,0.002754,0.001929,0.002006,0.001993
1625,16,0.001972,0.01292,0.002004,0.001994,0.00208,0.001905,0.00189,0.002002,0.001976,0.003669,0.002809,0.002047,0.00275,0.001929,0.002006,0.001993
1626,16,0.001972,0.01292,0.002004,0.001994,0.00208,0.001905,0.00189,0.002002,0.001976,0.003667,0.002864,0.002047,0.002751,0.001929,0.002006,0.001993
1627,16,0.001972,0.01292,0.002004,0.001994,0.00208,0.001905,0.00189,0.002002,0.001976,0.003665,0.00277,0.002047,0.002753,0.001929,0.002006,0.001993
1628,16,0.001972,0.01292,0.002004,0.001994,0.00208,0.001905,0.00189,0.002002,0.001976,0.003664,0.002933,0.002047,0.002741,0.001929,0.002006,0.001993
1629,16,0.001972,0.01292,0.002004,0.001994,0.00208,0.001905,0.00189,0.002002,0.001976,0.003663,0.00294,0.002047,0.002748,0.001929,0.002006,0.001993
1630,16,0.001972,0.01292,0.002004,0.001994,0.00208,0.001905,0.00189,0.002002,0.001976,0.00366,0.002885,0.002047,0.00274,0.001929,0.002006,0.001993
1631,16,0.001972,0.01292,0.002004,0.001994,0.00208,0.001905,0.00189,0.002002,0.001976,0.003659,0.002893,0.002047,0.002754,0.001929,0.002006,0.001993
1632,16,0.001972,0.01292,0.002004,0.001994,0.00208,0.001905,0.00189,0.002002,0.001976,0.003657,0.002964,0.002047,0.002735,0.001929,0.002006,0.001993
1633,16,0.001972,0.01292,0.002004,0.001994,0.00208,0.001905,0.00189,0.002002,0.001976,0.003656,0.002769,0.002047,0.00273,0.001929,0.002006,0.001993
1634,16,0.001972,0.01292,0.002004,0.001994,0.00208,0.001905,0.00189,0.002002,0.001976,0.003654,0.002856,0.002047,0.002733,0.001929,0.002006,0.001993
1635,16,0.001972,0.01292,0.002004,0.001994,0.00208,0.001905,0.00189,0.002002,0.001976,0.003653,0.002891,0.002047,0.002722,0.001929,0.002006,0.001993
1636,16,0.001972,0.01292,0.002004,0.001994,0.00208,0.001905,0.00189,0.002002,0.001976,0.003651,0.003143,0.002047,0.002731,0.001929,0.002006,0.001993
1637,16,0.001972,0.01292,0.002004,0.001994,0.00208,0.001905,0.00189,0.002002,0.001976,0.003653,0.003024,0.002047,0.002729,0.001929,0.002006,0.001993
1638,16,0.001972,0.01292,0.002004,0.001994,0.00208,0.001905,0.00189,0.002002,0.001976,0.003649,0.003019,0.002047,0.002733,0.001929,0.002006,0.001993
1639,16,0.001972,0.01292,0.002004,0.001994,0.00208,0.001905,0.00189,0.002002,0.001976,0.003648,0.002882,0.002047,0.002725,0.001929,0.002006,0.001993
1640,16,0.001972,0.01292,0.002004,0.001994,0.00208,0.001905,0.00189,0.002002,0.001976,0.003646,0.00282,0.002047,0.00272,0.001929,0.002006,0.001993
1641,16,0.001972,0.01292,0.002004,0.001994,0.00208,0.001905,0.00189,0.002002,0.001976,0.003645,0.002873,0.002047,0.002708,0.001929,0.002006,0.001993
1642,16,0.001972,0.01292,0.002004,0.001994,0.00208,0.001905,0.00189,0.002002,0.001976,0.003644,0.003035,0.002047,0.002728,0.001929,0.002006,0.001993
1643,16,0.001972,0.01292,0.002004,0.001994,0.00208,0.001905,0.00189,0.002002,0.001976,0.003642,0.00292,0.002047,0.002745,0.001929,0.002006,0.001993
1644,16,0.001972,0.01292,0.002004,0.001994,0.00208,0.001905,0.00189,0.002002,0.001976,0.003641,0.002952,0.002047,0.00274,0.001929,0.002006,0.001993
1645,16,0.001972,0.01292,0.002004,0.001994,0.00208,0.001905,0.00189,0.002002,0.001976,0.00364,0.002863,0.002047,0.002725,0.001929,0.002006,0.001993
1646,16,0.001972,0.01292,0.002004,0.001994,0.00208,0.001905,0.00189,0.002002,0.001976,0.003639,0.002884,0.002047,0.00272,0.001929,0.002006,0.001993
1647,16,0.001972,0.01292,0.002004,0.001994,0.00208,0.001905,0.00189,0.002002,0.001976,0.003638,0.00305,0.002046,0.002713,0.001929,0.002006,0.001993
1648,16,0.001972,0.01292,0.002004,0.001994,0.00208,0.001905,0.00189,0.002002,0.001976,0.003636,0.002832,0.002046,0.002705,0.001929,0.002006,0.001993
1649,16,0.001972,0.01292,0.002004,0.001994,0.002079,0.001905,0.00189,0.002002,0.001976,0.003635,0.002975,0.002046,0.002717,0.001929,0.002006,0.001993
1650,16,0.001949,0.012933,0.002004,0.002001,0.001933,0.001883,0.001877,0.002001,0.001984,0.003759,0.002784,0.001943,0.002427,0.00188,0.002003,0.001999
1651,16,0.001949,0.012933,0.002004,0.002001,0.001932,0.001883,0.001877,0.002001,0.001984,0.003738,0.002808,0.001943,0.002418,0.00188,0.002003,0.001999
1652,16,0.001949,0.012933,0.002004,0.002001,0.001932,0.001883,0.001877,0.002001,0.001984,0.003725,0.002895,0.001943,0.002413,0.00188,0.002003,0.001999
1653,16,0.001949,0.012933,0.002004,0.002001,0.001932,0.001883,0.001877,0.002001,0.001984,0.00372,0.002778,0.001943,0.00241,0.00188,0.002003,0.001999
1654,16,0.001949,0.012933,0.002004,0.002001,0.001932,0.001883,0.001877,0.002001,0.001984,0.003715,0.002951,0.001943,0.002407,0.00188,0.002003,0.001999
1655,16,0.001949,0.012933,0.002004,0.002001,0.001932,0.001883,0.001877,0.002001,0.001984,0.003707,0.002805,0.001943,0.002404,0.00188,0.002003,0.001999
1656,16,0.001949,0.012933,0.002004,0.002001,0.001932,0.001882,0.001877,0.002001,0.001984,0.003707,0.002772,0.001943,0.002402,0.00188,0.002003,0.001999
1657,16,0.001949,0.012933,0.002004,0.002001,0.001932,0.001882,0.001877,0.002001,0.001984,0.003704,0.002963,0.001943,0.002401,0.00188,0.002003,0.001999
1658,16,0.001949,0.012933,0.002004,0.002001,0.001932,0.001882,0.001877,0.002001,0.001984,0.003699,0.002851,0.001943,0.002399,0.001879,0.002003,0.001999
1659,16,0.001949,0.012933,0.002004,0.002001,0.001932,0.001882,0.001877,0.002001,0.001984,0.003698,0.002817,0.001943,0.002397,0.00188,0.002003,0.001999
1660,16,0.001949,0.012933,0.002004,0.002001,0.001932,0.001882,0.001877,0.002001,0.001984,0.003692,0.0028,0.001943,0.002396,0.00188,0.002003,0.001999
1661,16,0.001949,0.012933,0.002004,0.002001,0.001932,0.001882,0.001877,0.002001,0.001984,0.00369,0.002793,0.001943,0.002395,0.00188,0.002003,0.001999
1662,16,0.001948,0.012933,0.002004,0.002001,0.001932,0.001882,0.001877,0.002001,0.001984,0.003688,0.002731,0.001943,0.002393,0.001879,0.002003,0.001999
1663,16,0.001948,0.012933,0.002004,0.002001,0.001932,0.001882,0.001877,0.002001,0.001984,0.003691,0.002758,0.001943,0.002392,0.00188,0.002003,0.001999
1664,16,0.001948,0.012932,0.002004,0.002001,0.001931,0.001882,0.001877,0.002001,0.001984,0.003684,0.002726,0.001943,0.002391,0.001879,0.002003,0.001999
1665,16,0.001948,0.012932,0.002004,0.002001,0.001931,0.001882,0.001877,0.002001,0.001984,0.003683,0.002792,0.001943,0.00239,0.001879,0.002003,0.001999
1666,16,0.001948,0.012932,0.002004,0.002001,0.001931,0.001882,0.001877,0.002001,0.001984,0.003679,0.002784,0.001943,0.002389,0.001879,0.002003,0.001999
1667,16,0.001948,0.012932,0.002004,0.002001,0.001931,0.001882,0.001877,0.002001,0.001984,0.003678,0.002787,0.001943,0.002389,0.001879,0.002003,0.001999
1668,16,0.001948,0.012932,0.002004,0.002001,0.001931,0.001882,0.001877,0.002001,0.001984,0.003676,0.002764,0.001943,0.002387,0.001879,0.002003,0.001999
1669,16,0.001948,0.012932,0.002004,0.002001,0.001931,0.001882,0.001877,0.002001,0.001984,0.003678,0.002792,0.001943,0.002387,0.001879,0.002003,0.001999
1670,16,0.001948,0.012932,0.002004,0.002001,0.001931,0.001881,0.001877,0.002001,0.001984,0.003673,0.002836,0.001943,0.002385,0.00188,0.002003,0.001999
1671,16,0.001948,0.012932,0.002004,0.002001,0.001931,0.001881,0.001877,0.002001,0.001984,0.003672,0.002803,0.001943,0.002385,0.001879,0.002003,0.001999
1672,16,0.001948,0.012932,0.002004,0.002001,0.001931,0.001881,0.001877,0.002001,0.001984,0.003672,0.002771,0.001943,0.002384,0.001879,0.002003,0.001999
1673,16,0.001948,0.012932,0.002004,0.002001,0.001931,0.001881,0.001877,0.002001,0.001984,0.003671,0.002976,0.001943,0.002383,0.001879,0.002003,0.001999
1674,16,0.001948,0.012932,0.002004,0.002001,0.001931,0.001881,0.001877,0.002001,0.001984,0.003668,0.002808,0.001943,0.002382,0.00188,0.002003,0.001999
1675,16,0.001948,0.012932,0.002004,0.002001,0.001931,0.001881,0.001876,0.002001,0.001984,0.00367,0.002999,0.001943,0.002382,0.001879,0.002003,0.001999
1676,16,0.001948,0.012932,0.002004,0.002001,0.001931,0.001881,0.001876,0.002001,0.001984,0.003666,0.002847,0.001943,0.002381,0.001879,0.002003,0.001999
1677,16,0.001948,0.012932,0.002004,0.002001,0.001931,0.001881,0.001876,0.002001,0.001984,0.003667,0.002791,0.001943,0.00238,0.001879,0.002003,0.001999
1678,16,0.001948,0.012932,0.002004,0.002001,0.001931,0.001881,0.001876,0.002001,0.001984,0.003664,0.003114,0.001943,0.00238,0.001879,0.002003,0.001999
1679,16,0.001947,0.012932,0.002004,0.002001,0.001931,0.001881,0.001876,0.002001,0.001984,0.003663,0.00275,0.001943,0.002379,0.001878,0.002003,0.001999
1680,16,0.001947,0.012932,0.002004,0.002001,0.001931,0.001881,0.001876,0.002001,0.001984,0.003662,0.002763,0.001943,0.002378,0.001878,0.002003,0.001999
1681,16,0.001947,0.012932,0.002004,0.002001,0.00193,0.001881,0.001876,0.002001,0.001984,0.003663,0.002754,0.001943,0.002378,0.001878,0.002003,0.001999
1682,16,0.001947,0.012932,0.002004,0.002001,0.00193,0.001881,0.001876,0.002001,0.001984,0.00366,0.002749,0.001943,0.002378,0.001879,0.002003,0.001999
1683,16,0.001947,0.012932,0.002004,0.002001,0.00193,0.001881,0.001876,0.002001,0.001984,0.003659,0.002897,0.001943,0.002377,0.001879,0.002003,0.001999
1684,16,0.001947,0.012932,0.002004,0.002001,0.00193,0.001881,0.001876,0.002001,0.001984,0.003659,0.002747,0.001943,0.002376,0.001879,0.002003,0.001999
1685,16,0.001947,0.012932,0.002004,0.002001,0.00193,0.001881,0.001876,0.002001,0.001984,0.003663,0.002721,0.001943,0.002375,0.001879,0.002003,0.001999
1686,16,0.001947,0.012932,0.002004,0.002001,0.00193,0.001881,0.001876,0.002001,0.001984,0.003657,0.00276,0.001943,0.002376,0.001879,0.002003,0.001999
1687,16,0.001947,0.012932,0.002004,0.002001,0.00193,0.00188,0.001876,0.002001,0.001984,0.003656,0.002747,0.001943,0.002374,0.001878,0.002003,0.001999
1688,16,0.001947,0.012932,0.002004,0.002001,0.00193,0.00188,0.001876,0.002001,0.001984,0.003655,0.002948,0.001943,0.002374,0.001878,0.002003,0.001999
1689,16,0.001947,0.012932,0.002004,0.002001,0.00193,0.00188,0.001876,0.002001,0.001984,0.003655,0.002829,0.001943,0.002374,0.001878,0.002003,0.001999
1690,16,0.001947,0.012932,0.002004,0.002001,0.00193,0.00188,0.001876,0.002001,0.001984,0.003654,0.002776,0.001943,0.002373,0.001878,0.002003,0.001999
1691,16,0.001947,0.012932,0.002004,0.002001,0.00193,0.00188,0.001876,0.002001,0.001984,0.003653,0.002725,0.001943,0.002372,0.001878,0.002003,0.001999
1692,16,0.001946,0.012932,0.002004,0.002001,0.00193,0.00188,0.001876,0.002001,0.001984,0.003653,0.002972,0.001943,0.002372,0.001879,0.002003,0.001999
1693,16,0.001946,0.012932,0.002004,0.002001,0.00193,0.00188,0.001876,0.002001,0.001984,0.003652,0.003342,0.001943,0.002371,0.001878,0.002003,0.001999
1694,16,0.001946,0.012932,0.002004,0.002001,0.00193,0.00188,0.001876,0.002001,0.001984,0.003652,0.002764,0.001943,0.002371,0.001878,0.002003,0.001999
1695,16,0.001946,0.012932,0.002004,0.002001,0.00193,0.00188,0.001876,0.002001,0.001984,0.003653,0.002856,0.001943,0.00237,0.001878,0.002003,0.001999
1696,16,0.001946,0.012932,0.002004,0.002001,0.00193,0.00188,0.001876,0.002001,0.001984,0.00365,0.002771,0.001943,0.00237,0.001878,0.002003,0.001999
1697,16,0.001946,0.012932,0.002004,0.002001,0.00193,0.00188,0.001876,0.002001,0.001984,0.003649,0.002873,0.001943,0.002369,0.001878,0.002003,0.001999
1698,16,0.001946,0.012932,0.002004,0.002001,0.00193,0.00188,0.001876,0.002001,0.001984,0.003653,0.002942,0.001943,0.002369,0.001878,0.002003,0.001999
1699,16,0.001946,0.012932,0.002004,0.002001,0.00193,0.00188,0.001876,0.002001,0.001984,0.003648,0.002737,0.001943,0.002369,0.001878,0.002003,0.001999
1700,17,0.001965,0.012911,0.001996,0.001999,0.002095,0.001906,0.00189,0.002001,0.001984,0.003957,0.002818,0.002044,0.007003,0.001932,0.002003,0.002001
1701,17,0.001965,0.012911,0.001996,0.001999,0.002095,0.001906,0.00189,0.002001,0.001984,0.003929,0.002863,0.002044,0.005417,0.001931,0.002003,0.002001
1702,17,0.001965,0.012911,0.001996,0.001999,0.002095,0.001905,0.00189,0.002001,0.001984,0.003909,0.002796,0.002044,0.005473,0.001931,0.002003,0.002001
1703,17,0.001965,0.012911,0.001996,0.001999,0.002095,0.001906,0.00189,0.002001,0.001984,0.003899,0.003051,0.002044,0.005299,0.001931,0.002003,0.002001
1704,17,0.001965,0.012911,0.001996,0.001999,0.002095,0.001905,0.00189,0.002001,0.001984,0.00389,0.002786,0.002044,0.005416,0.00193,0.002003,0.002001
1705,17,0.001965,0.012911,0.001996,0.001999,0.002095,0.001905,0.00189,0.002001,0.001984,0.003893,0.002782,0.002044,0.005466,0.00193,0.002003,0.002001
1706,17,0.001965,0.012911,0.001996,0.001999,0.002095,0.001905,0.00189,0.002001,0.001984,0.003876,0.002794,0.002044,0.005433,0.00193,0.002003,0.002001
1707,17,0.001965,0.012911,0.001996,0.001999,0.002095,0.001905,0.001889,0.002001,0.001984,0.003876,0.002768,0.002044,0.005541,0.00193,0.002003,0.002001
1708,17,0.001965,0.012911,0.001996,0.001999,0.002095,0.001905,0.001889,0.002001,0.001984,0.003867,0.002868,0.002044,0.005609,0.00193,0.002003,0.002001
1709,17,0.001965,0.012911,0.001996,0.001999,0.002095,0.001905,0.001889,0.002001,0.001984,0.003862,0.003005,0.002044,0.005557,0.00193,0.002003,0.002001
1710,17,0.001965,0.012911,0.001996,0.001999,0.002095,0.001905,0.001889,0.002001,0.001984,0.003859,0.002907,0.002044,0.005591,0.00193,0.002003,0.002001
1711,17,0.001965,0.012911,0.001996,0.001999,0.002095,0.001905,0.001889,0.002001,0.001984,0.003855,0.002826,0.002044,0.005692,0.00193,0.002003,0.002001
1712,17,0.001965,0.012911,0.001996,0.001999,0.002095,0.001905,0.001889,0.002001,0.001984,0.003852,0.003198,0.002044,0.005593,0.00193,0.002003,0.002001
1713,17,0.001965,0.012911,0.001996,0.001999,0.002095,0.001905,0.001889,0.002001,0.001984,0.003849,0.002899,0.002044,0.005636,0.00193,0.002003,0.002001
1714,17,0.001965,0.012911,0.001996,0.001999,0.002095,0.001905,0.001889,0.002001,0.001984,0.003846,0.003362,0.002044,0.005735,0.00193,0.002003,0.002
1715,17,0.001964,0.012911,0.001996,0.001999,0.002095,0.001905,0.001889,0.002001,0.001984,0.003847,0.00302,0.002044,0.005736,0.00193,0.002003,0.002
1716,17,0.001964,0.012911,0.001996,0.001999,0.002095,0.001905,0.001889,0.002001,0.001984,0.003841,0.003094,0.002044,0.00579,0.00193,0.002003,0.002
1717,17,0.001964,0.012911,0.001996,0.001999,0.002095,0.001905,0.001889,0.002001,0.001984,0.003838,0.003047,0.002044,0.005814,0.00193,0.002003,0.002
1718,17,0.001964,0.012911,0.001996,0.001999,0.002095,0.001905,0.001889,0.002001,0.001984,0.003836,0.00295,0.002044,0.005964,0.00193,0.002003,0.002
1719,17,0.001964,0.012911,0.001996,0.001999,0.002094,0.001905,0.001889,0.002001,0.001984,0.003834,0.002974,0.002044,0.005871,0.00193,0.002003,0.002
1720,17,0.001964,0.012911,0.001996,0.001999,0.002094,0.001905,0.001889,0.002001,0.001984,0.003833,0.002797,0.002044,0.005858,0.00193,0.002003,0.002
1721,17,0.001964,0.012911,0.001996,0.001999,0.002095,0.001905,0.001889,0.002001,0.001984,0.00383,0.003149,0.002044,0.005868,0.00193,0.002003,0.002
1722,17,0.001964,0.012911,0.001996,0.001999,0.002094,0.001905,0.001889,0.002001,0.001984,0.003829,0.00298,0.002044,0.005873,0.00193,0.002003,0.002
1723,17,0.001964,0.012911,0.001996,0.001999,0.002094,0.001905,0.001889,0.002001,0.001984,0.003825,0.002904,0.002044,0.00594,0.00193,0.002003,0.002
1724,17,0.001964,0.012911,0.001996,0.001999,0.002094,0.001905,0.001889,0.002001,0.001984,0.003824,0.002811,0.002044,0.006016,0.001929,0.002003,0.002
1725,17,0.001964,0.012911,0.001996,0.001999,0.002094,0.001905,0.001889,0.002001,0.001984,0.003822,0.002856,0.002044,0.005983,0.00193,0.002003,0.002
1726,17,0.001964,0.01291,0.001996,0.001999,0.002094,0.001905,0.001889,0.002001,0.001984,0.00382,0.002751,0.002044,0.006007,0.001929,0.002003,0.002
1727,17,0.001964,0.01291,0.001996,0.001999,0.002094,0.001905,0.001889,0.002001,0.001984,0.003819,0.002882,0.002044,0.005977,0.00193,0.002003,0.002
1728,17,0.001964,0.01291,0.001996,0.001999,0.002094,0.001905,0.001889,0.002001,0.001984,0.003818,0.003051,0.002044,0.005947,0.00193,0.002003,0.002
1729,17,0.001964,0.01291,0.001996,0.001999,0.002094,0.001905,0.001889,0.002001,0.001984,0.003816,0.00277,0.002044,0.005969,0.001929,0.002003,0.002
1730,17,0.001964,0.01291,0.001996,0.001999,0.002094,0.001905,0.001889,0.002001,0.001984,0.003814,0.002918,0.002044,0.005961,0.00193,0.002003,0.002
1731,17,0.001964,0.01291,0.001996,0.001999,0.002094,0.001905,0.001889,0.002001,0.001984,0.003813,0.003012,0.002044,0.005953,0.00193,0.002003,0.002
1732,17,0.001964,0.01291,0.001996,0.001999,0.002094,0.001905,0.001889,0.002001,0.001984,0.003811,0.003001,0.002044,0.005892,0.00193,0.002003,0.002
1733,17,0.001964,0.01291,0.001996,0.001999,0.002094,0.001905,0.001889,0.002001,0.001984,0.003809,0.002801,0.002044,0.00595,0.00193,0.002003,0.002
1734,17,0.001964,0.01291,0.001996,0.001999,0.002094,0.001905,0.001889,0.002001,0.001984,0.003807,0.003225,0.002044,0.006022,0.00193,0.002003,0.002
1735,17,0.001964,0.01291,0.001996,0.001999,0.002094,0.001905,0.001889,0.002001,0.001984,0.003806,0.003494,0.002044,0.006037,0.001929,0.002003,0.002
1736,17,0.001964,0.01291,0.001996,0.001999,0.002094,0.001905,0.001889,0.002001,0.001984,0.003805,0.002909,0.002044,0.006013,0.001929,0.002003,0.002
1737,17,0.001964,0.01291,0.001996,0.001999,0.002094,0.001905,0.001889,0.002001,0.001984,0.003803,0.002864,0.002044,0.006001,0.001929,0.002003,0.002
1738,17,0.001964,0.01291,0.001996,0.001999,0.002094,0.001905,0.001889,0.002001,0.001984,0.003802,0.002914,0.002044,0.005952,0.001929,0.002003,0.002
1739,17,0.001964,0.01291,0.001996,0.001999,0.002094,0.001905,0.001889,0.002001,0.001984,0.003801,0.00286,0.002044,0.005963,0.001929,0.002003,0.002
1740,17,0.001964,0.01291,0.001996,0.001999,0.002094,0.001905,0.001889,0.002001,0.001984,0.003799,0.002783,0.002044,0.0059,0.001929,0.002003,0.002
1741,17,0.001964,0.01291,0.001996,0.001999,0.002094,0.001905,0.001889,0.002001,0.001984,0.003798,0.002859,0.002044,0.00593,0.001929,0.002003,0.002
1742,17,0.001964,0.01291,0.001996,0.001999,0.002094,0.001905,0.001889,0.002001,0.001984,0.003797,0.002911,0.002044,0.005923,0.001929,0.002003,0.002
1743,17,0.001964,0.01291,0.001996,0.001999,0.002094,0.001905,0.001889,0.002001,0.001984,0.003796,0.003164,0.002044,0.005977,0.001929,0.002003,0.002
1744,17,0.001964,0.01291,0.001996,0.001999,0.002094,0.001905,0.001889,0.002001,0.001983,0.003795,0.002916,0.002044,0.005988,0.001929,0.002003,0.002
1745,17,0.001964,0.01291,0.001996,0.001999,0.002094,0.001905,0.001889,0.002001,0.001983,0.003793,0.002848,0.002044,0.005955,0.001929,0.002003,0.002
1746,17,0.001964,0.01291,0.001996,0.001999,0.002094,0.001905,0.001889,0.002001,0.001983,0.003792,0.003035,0.002044,0.005899,0.001929,0.002003,0.002
1747,17,0.001964,0.01291,0.001996,0.001999,0.002094,0.001905,0.001889,0.002001,0.001983,0.003791,0.00281,0.002044,0.005937,0.001929,0.002003,0.002
1748,17,0.001964,0.01291,0.001996,0.001999,0.002094,0.001905,0.001889,0.002001,0.001983,0.00379,0.002813,0.002044,0.005942,0.001929,0.002003,0.002
1749,17,0.001964,0.01291,0.001996,0.001999,0.002094,0.001905,0.001889,0.002001,0.001983,0.003789,0.00288,0.002044,0.005952,0.001929,0.002003,0.002
1750,17,0.001944,0.012923,0.002,0.001998,0.001936,0.001879,0.001878,0.002,0.001986,0.00381,0.002827,0.001939,0.002692,0.001882,0.001997,0.001997
1751,17,0.001944,0.012923,0.002,0.001998,0.001936,0.001879,0.001878,0.002,0.001986,0.003787,0.002889,0.001939,0.002677,0.001882,0.001997,0.001997
1752,17,0.001944,0.012923,0.002,0.001998,0.001936,0.001879,0.001878,0.002,0.001986,0.003775,0.002758,0.001939,0.002669,0.001882,0.001997,0.001997
1753,17,0.001944,0.012923,0.002,0.001998,0.001936,0.001879,0.001878,0.002,0.001986,0.003767,0.002783,0.001939,0.002663,0.001882,0.001997,0.001997
1754,17,0.001943,0.012922,0.002,0.001998,0.001936,0.001879,0.001878,0.002,0.001986,0.003761,0.002841,0.001939,0.002657,0.001882,0.001997,0.001997
1755,17,0.001943,0.012922,0.002,0.001998,0.001935,0.001879,0.001878,0.002,0.001986,0.003756,0.002768,0.001939,0.002653,0.001882,0.001997,0.001997
